,SICK_id,Premise,Hypothesis,Modifier,Premise/Hypothesis/Both,Part of Premise/Hypothesis Modified,Ground Truth,GT,Modifier Type,nli-deberta-v3-base,ynie/roberta-large-snli_mnli_fever_anli_R1_R2_R3-nli,pair-classification-decomposable-attention-elmo,CompressedGT
180,116,A player is throwing exactly one ball,"Two teams are competing in a football match
",exactly one,Premise,Object,Neutral,Neutral,Existential,Neutral,Neutral,FE,Neutral
181,116,A player is throwing the ball,Two teams are competing in exactly one football match,exactly one,Hypothesis,Object,Neutral,Neutral,Existential,Neutral,Neutral,FE,Neutral
182,116,A player is throwing exactly one ball,Two teams are competing in exactly one football match,exactly one,Both,Object,Neutral,Neutral,Existential,Neutral,Neutral,FE,Neutral
183,116,A player is throwing the an elegant ball,"Two teams are competing in a football match
",an elegant,Premise,Object,Neutral,Neutral,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
184,116,A player is throwing the ball,Two teams are competing in a an elegant football match,an elegant,Hypothesis,Object,Neutral,Neutral,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
185,116,A player is throwing the an elegant ball,Two teams are competing in a an elegant football match,an elegant,Both,Object,Neutral,Neutral,Adjectives/Adverbs,Neutral,Neutral,FE,Neutral
186,130,a man is sitting in a field,a man is running in a field,NONE,NONE,NONE,Neutral,Neutral,No Modifiers,Contradiction,Contradiction,FE,Neutral
187,130,every man is sitting in a field,a man is running in a field,every,Premise,Subject,Negation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
188,130,a man is sitting in a field,every man is running in a field,every,Hypothesis,Subject,Negation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
189,130,every man is sitting in a field,every man is running in a field,every,Both,Subject,Negation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
190,130,some man is sitting in a field,a man is running in a field,some,Premise,Subject,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
191,130,a man is sitting in a field,some man is running in a field,some,Hypothesis,Subject,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
192,130,some man is sitting in a field,some man is running in a field,some,Both,Subject,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
193,130,at least man is sitting in a field,a man is running in a field,at least,Premise,Subject,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
194,130,a man is sitting in a field,at least man is running in a field,at least,Hypothesis,Subject,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
195,130,at least man is sitting in a field,at least man is running in a field,at least,Both,Subject,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
196,130,not every man is sitting in a field,a man is running in a field,not every,Premise,Subject,Neutral,Neutral,Negation,RE,RE,FE,Neutral
197,130,a man is sitting in a field,not every man is running in a field,not every,Hypothesis,Subject,Neutral,Neutral,Negation,FE,FE,FE,Neutral
198,130,not every man is sitting in a field,not every man is running in a field,not every,Both,Subject,Neutral,Neutral,Negation,Contradiction,Contradiction,FE,Neutral
199,130,exactly one man is sitting in a field,a man is running in a field,exactly one,Premise,Subject,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
200,130,a man is sitting in a field,exactly one man is running in a field,exactly one,Hypothesis,Subject,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
201,130,exactly one man is sitting in a field,exactly one man is running in a field,exactly one,Both,Subject,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
202,130,all but one man is sitting in a field,a man is running in a field,all but one,Premise,Subject,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
203,130,a man is sitting in a field,all but one man is running in a field,all but one,Hypothesis,Subject,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
204,130,all but one man is sitting in a field,all but one man is running in a field,all but one,Both,Subject,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
205,130,everyone of man is sitting in a field,a man is running in a field,everyone of,Premise,Subject,Negation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
206,130,a man is sitting in a field,everyone of man is running in a field,everyone of,Hypothesis,Subject,Negation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
207,130,everyone of man is sitting in a field,everyone of man is running in a field,everyone of,Both,Subject,Negation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
208,130,no man is sitting in a field,a man is running in a field,no,Premise,Subject,Neutral,Neutral,Negation,Contradiction,RE,FE,Neutral
209,130,a man is sitting in a field,no man is running in a field,no,Hypothesis,Subject,Neutral,Neutral,Negation,FE,FE,FE,Neutral
210,130,no man is sitting in a field,no man is running in a field,no,Both,Subject,Neutral,Neutral,Negation,Contradiction,Contradiction,FE,Neutral
211,130,green man is sitting in a field,a man is running in a field,green,Premise,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
212,130,a man is sitting in a field,green man is running in a field,green,Hypothesis,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
213,130,green man is sitting in a field,green man is running in a field,green,Both,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
214,130,happy man is sitting in a field,a man is running in a field,happy,Premise,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
215,130,a man is sitting in a field,happy man is running in a field,happy,Hypothesis,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
216,130,happy man is sitting in a field,happy man is running in a field,happy,Both,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
217,130,sad man is sitting in a field,a man is running in a field,sad,Premise,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
218,130,a man is sitting in a field,sad man is running in a field,sad,Hypothesis,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
219,130,sad man is sitting in a field,sad man is running in a field,sad,Both,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
220,130,good man is sitting in a field,a man is running in a field,good,Premise,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
221,130,a man is sitting in a field,good man is running in a field,good,Hypothesis,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
222,130,good man is sitting in a field,good man is running in a field,good,Both,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
223,130,bad man is sitting in a field,a man is running in a field,bad,Premise,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
224,130,a man is sitting in a field,bad man is running in a field,bad,Hypothesis,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
225,130,bad man is sitting in a field,bad man is running in a field,bad,Both,Subject,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
227,130,a man is not sitting in a field,a man is running in a field,not,Premise,Verb,Neutral,Neutral,Negation,RE,RE,FE,Neutral
228,130,a man is sitting in a field,a man is not running in a field,not,Hypothesis,Verb,Neutral,Neutral,Negation,FE,FE,FE,Neutral
229,130,a man is not sitting in a field,a man is not running in a field,not,Both,Verb,Neutral,Neutral,Negation,Contradiction,Neutral,FE,Neutral
230,130,a man is abnormally sitting in a field,a man is running in a field,abnormally,Premise,Verb,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
231,130,a man is sitting in a field,a man is abnormally running in a field,abnormally,Hypothesis,Verb,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
232,130,a man is abnormally sitting in a field,a man is abnormally running in a field,abnormally,Both,Verb,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
233,130,a man is elegantly sitting in a field,a man is running in a field,elegantly,Premise,Verb,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
234,130,a man is sitting in a field,a man is elegantly running in a field,elegantly,Hypothesis,Verb,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
235,130,a man is elegantly sitting in a field,a man is elegantly running in a field,elegantly,Both,Verb,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
236,130,a man is always sitting in a field,a man is running in a field,always,Premise,Verb,Neutral,Neutral,Universal,Contradiction,Contradiction,FE,Neutral
237,130,a man is sitting in a field,a man is always running in a field,always,Hypothesis,Verb,Neutral,Neutral,Universal,Contradiction,Contradiction,FE,Neutral
238,130,a man is always sitting in a field,a man is always running in a field,always,Both,Verb,Neutral,Neutral,Universal,Contradiction,Contradiction,FE,Neutral
239,130,a man is never sitting in a field,a man is running in a field,never,Premise,Verb,Neutral,Neutral,Universal,RE,Neutral,FE,Neutral
240,130,a man is sitting in a field,a man is never running in a field,never,Hypothesis,Verb,Neutral,Neutral,Universal,Neutral,Neutral,FE,Neutral
241,130,a man is never sitting in a field,a man is never running in a field,never,Both,Verb,Neutral,Neutral,Universal,Contradiction,Contradiction,FE,Neutral
243,130,A man is sitting in a good field,"A man is running in a field
",good,Premise,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
244,130,A man is sitting in a field,A man is running in a good field,good,Hypothesis,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
245,130,A man is sitting in a good field,A man is running in a good field,good,Both,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
246,130,A man is sitting in all but one field,"A man is running in a field
",all but one,Premise,Object,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
247,130,A man is sitting in a field,A man is running in all but one field,all but one,Hypothesis,Object,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
248,130,A man is sitting in all but one field,A man is running in all but one field,all but one,Both,Object,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
249,130,A man is sitting in every field,"A man is running in a field
",every,Premise,Object,Neutral,Neutral,Universal,Contradiction,Contradiction,FE,Neutral
250,130,A man is sitting in a field,A man is running in every field,every,Hypothesis,Object,Neutral,Neutral,Universal,Contradiction,Contradiction,FE,Neutral
251,130,A man is sitting in every field,A man is running in every field,every,Both,Object,Neutral,Neutral,Universal,Contradiction,Contradiction,FE,Neutral
252,130,A man is sitting in a bad field,"A man is running in a field
",bad,Premise,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
253,130,A man is sitting in a field,A man is running in a bad field,bad,Hypothesis,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
254,130,A man is sitting in a bad field,A man is running in a bad field,bad,Both,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
255,130,A man is sitting in a green field,"A man is running in a field
",green,Premise,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
256,130,A man is sitting in a field,A man is running in a green field,green,Hypothesis,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
257,130,A man is sitting in a green field,A man is running in a green field,green,Both,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
258,130,A man is sitting in a happy field,"A man is running in a field
",happy,Premise,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
259,130,A man is sitting in a field,A man is running in a happy field,happy,Hypothesis,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
260,130,A man is sitting in a happy field,A man is running in a happy field,happy,Both,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
261,130,A man is sitting in a an abnormal field,"A man is running in a field
",an abnormal,Premise,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
262,130,A man is sitting in a field,A man is running in a an abnormal field,an abnormal,Hypothesis,Object,Neutral,Neutral,Adjectives/Adverbs,Contradiction,Contradiction,FE,Neutral
